"","Molecular.Formula","Theor_mz","DBE","HC","OC","NC","C","H","N","O","S","AI","AImod","NOSC","Count","Compound.category","Class","D1","D2","D3","D4","D5","D6","D7","D8","D9","E1","E2","E3","E4","E5","E6","E7","E8","E9","F1","F2","F3","F4","F5","F6","F7","F8","F9","G1","G2","G3","G4","G5","G6","G7","G8","G9","H1","H2","H3","H4","H5","H6","H7","H8","H9","I1","I2","I3"
"6675","C42H60O18N0S0",851.370689,13,1.42857142857,0.428571428571,0,42,60,0,18,0,0,0.121212121212121,-0.571428571428571,4,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6676","C42H60O19N0S0",867.365603,13,1.42857142857,0.452380952381,0,42,60,0,19,0,0,0.107692307692308,-0.523809523809524,13,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6677","C42H60O20N0S0",883.360518,13,1.42857142857,0.47619047619,0,42,60,0,20,0,0,0.09375,-0.476190476190476,3,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6678","C42H61O14N1S0",802.401929,13,1.45238095238,0.333333333333,0.0238095238095238,42,61,1,14,0,0,0.147058823529412,-0.714285714285714,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6679","C42H62O13N0S1",805.383837,12,1.47619047619,0.309523809524,0,42,62,0,13,1,0,0.130434782608696,-0.809523809523809,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6680","C42H62O14N0S1",821.378751,12,1.47619047619,0.333333333333,0,42,62,0,14,1,0,0.117647058823529,-0.761904761904762,5,"Highly_Unsaturated_and_Phenolic_LowOC","CHOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6681","C42H62O15N0S0",805.401595,12,1.47619047619,0.357142857143,0,42,62,0,15,0,0,0.130434782608696,-0.761904761904762,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6682","C42H62O16N0S0",821.396509,12,1.47619047619,0.380952380952,0,42,62,0,16,0,0,0.117647058823529,-0.714285714285714,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6683","C42H62O19N0S0",869.381253,12,1.47619047619,0.452380952381,0,42,62,0,19,0,0,0.0769230769230769,-0.571428571428571,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6684","C42H63O13N1S0",788.422665,12,1.5,0.309523809524,0.0238095238095238,42,63,1,13,0,0,0.130434782608696,-0.809523809523809,1,"Peptide_like","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6685","C42H64O10N0S1",759.414743,11,1.52380952381,0.238095238095,0,42,64,0,10,1,0,0.138888888888889,-1,2,"Aliphatic_LowOC","CHOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6686","C42H64O11N0S0",743.437586,11,1.52380952381,0.261904761905,0,42,64,0,11,0,0,0.150684931506849,-1,1,"Aliphatic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6687","C42H64O11N0S1",775.409657,11,1.52380952381,0.261904761905,0,42,64,0,11,1,0,0.126760563380282,-0.952380952380953,1,"Aliphatic_LowOC","CHOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6688","C42H64O13N0S0",775.427416,11,1.52380952381,0.309523809524,0,42,64,0,13,0,0,0.126760563380282,-0.904761904761905,1,"Aliphatic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6689","C42H64O6N0S0",663.463013,11,1.52380952381,0.142857142857,0,42,64,0,6,0,0.138888888888889,0.205128205128205,-1.23809523809524,1,"Aliphatic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6690","C42H65O13N1S0",790.438315,11,1.54761904762,0.309523809524,0.0238095238095238,42,65,1,13,0,0,0.101449275362319,-0.857142857142857,1,"Peptide_like","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6691","C42H65O15N1S0",822.428144,11,1.54761904762,0.357142857143,0.0238095238095238,42,65,1,15,0,0,0.0746268656716418,-0.761904761904762,1,"Peptide_like","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6692","C43H48O17N0S0",835.281874,20,1.11627906977,0.395348837209,0,43,48,0,17,0,0.115384615384615,0.333333333333333,-0.325581395348837,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6693","C43H50O19N0S0",869.287353,19,1.16279069767,0.441860465116,0,43,50,0,19,0,0,0.283582089552239,-0.27906976744186,7,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6694","C43H50O20N0S0",885.282267,19,1.16279069767,0.46511627907,0,43,50,0,20,0,0,0.272727272727273,-0.232558139534884,10,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369250716912273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6695","C43H52O17N0S0",839.313174,18,1.20930232558,0.395348837209,0,43,52,0,17,0,0.0384615384615385,0.27536231884058,-0.418604651162791,4,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6696","C43H52O18N0S0",855.308088,18,1.20930232558,0.418604651163,0,43,52,0,18,0,0,0.264705882352941,-0.372093023255814,18,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6698","C43H52O20N0S0",887.297918,18,1.20930232558,0.46511627907,0,43,52,0,20,0,0,0.242424242424242,-0.27906976744186,15,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0.413792282283834,0.317281966025535,0,0,0,0,0,0.365898576325306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315631649374032,0.358131880266649,0,0.337591796432145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369148520392886,0.431100065186644,0,0,0,0,0
"6699","C43H54O14N0S1",825.316151,17,1.25581395349,0.325581395349,0,43,54,0,14,1,0.0714285714285714,0.257142857142857,-0.558139534883721,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6700","C43H54O16N0S0",825.333909,17,1.25581395349,0.372093023256,0,43,54,0,16,0,0.037037037037037,0.257142857142857,-0.511627906976744,6,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31289600102124,0,0,0,0,0
"6701","C43H54O17N0S0",841.328824,17,1.25581395349,0.395348837209,0,43,54,0,17,0,0,0.246376811594203,-0.465116279069767,12,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6704","C43H54O20N0S0",889.313568,17,1.25581395349,0.46511627907,0,43,54,0,20,0,0,0.212121212121212,-0.325581395348837,14,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0.390859461450001,0,0.360914652711788,0,0,0,0,0,0.42596962366854,0,0,0,0,0,0.359605155530509,0,0,0,0,0.399125111641741,0,0,0.430146749896316,0,0.374940624332657,0.360079752532795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428562044083803,0.361257311148884,0.387961641568996,0,0,0,0,0
"6705","C43H56O15N0S0",811.354645,16,1.3023255814,0.348837209302,0,43,56,0,15,0,0.0357142857142857,0.23943661971831,-0.604651162790698,4,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6706","C43H56O16N0S0",827.349559,16,1.3023255814,0.372093023256,0,43,56,0,16,0,0,0.228571428571429,-0.558139534883721,15,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6707","C43H56O17N0S0",843.344474,16,1.3023255814,0.395348837209,0,43,56,0,17,0,0,0.217391304347826,-0.511627906976744,16,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6710","C43H56O20N0S0",891.329218,16,1.3023255814,0.46511627907,0,43,56,0,20,0,0,0.181818181818182,-0.372093023255814,12,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0.315510525868955,0,0,0,0,0,0,0,0.352458283282442,0,0,0,0,0,0,0,0,0,0,0,0.486244392020555,0,0.392633893005735,0.416402716447996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329171847111811,0.441337454633895,0.343919618727111,0,0,0,0,0
"6711","C43H58O13N0S0",781.380465,15,1.3488372093,0.302325581395,0,43,58,0,13,0,0.0666666666666667,0.232876712328767,-0.744186046511628,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6712","C43H58O14N0S0",797.37538,15,1.3488372093,0.325581395349,0,43,58,0,14,0,0.0344827586206897,0.222222222222222,-0.697674418604652,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6713","C43H58O15N0S0",813.370295,15,1.3488372093,0.348837209302,0,43,58,0,15,0,0,0.211267605633803,-0.651162790697675,2,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6714","C43H58O16N0S0",829.365209,15,1.3488372093,0.372093023256,0,43,58,0,16,0,0,0.2,-0.604651162790698,7,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6715","C43H58O17N0S0",845.360124,15,1.3488372093,0.395348837209,0,43,58,0,17,0,0,0.188405797101449,-0.558139534883721,19,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6717","C43H58O19N0S0",877.349953,15,1.3488372093,0.441860465116,0,43,58,0,19,0,0,0.164179104477612,-0.465116279069767,28,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0.366754440869277,0.326696301674678,0,0.359760169916148,0,0,0,0,0,0,0,0,0,0.308510950548358,0,0.32630006649723,0,0,0,0,0.389233733136941,0,0,0.346404661341691,0,0,0,0.347552484110906,0,0,0,0,0,0,0,0,0,0,0
"6718","C43H58O20N0S0",893.344868,15,1.3488372093,0.46511627907,0,43,58,0,20,0,0,0.151515151515152,-0.418604651162791,10,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0.313134351977741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556022442138994,0,0,0,0,0.330508006780644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481374028654876,0.339944298774908,0,0,0,0,0,0
"6719","C43H60O15N0S0",815.385945,14,1.39534883721,0.348837209302,0,43,60,0,15,0,0,0.183098591549296,-0.697674418604652,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6720","C43H60O16N0S0",831.380859,14,1.39534883721,0.372093023256,0,43,60,0,16,0,0,0.171428571428571,-0.651162790697675,4,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6721","C43H60O17N0S0",847.375774,14,1.39534883721,0.395348837209,0,43,60,0,17,0,0,0.159420289855072,-0.604651162790698,5,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6722","C43H60O18N0S0",863.370689,14,1.39534883721,0.418604651163,0,43,60,0,18,0,0,0.147058823529412,-0.558139534883721,11,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6723","C43H60O19N0S0",879.365603,14,1.39534883721,0.441860465116,0,43,60,0,19,0,0,0.134328358208955,-0.511627906976744,13,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6724","C43H60O20N0S0",895.360518,14,1.39534883721,0.46511627907,0,43,60,0,20,0,0,0.121212121212121,-0.465116279069767,6,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6725","C43H60O6N0S0",671.431713,14,1.39534883721,0.139534883721,0,43,60,0,6,0,0.216216216216216,0.275,-1.11627906976744,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6726","C43H61O10N1S0",750.422271,14,1.41860465116,0.232558139535,0.0232558139534884,43,61,1,10,0,0.09375,0.216216216216216,-0.883720930232558,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6727","C43H61O14N1S0",814.401929,14,1.41860465116,0.325581395349,0.0232558139534884,43,61,1,14,0,0,0.171428571428571,-0.697674418604652,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07492734271346,0,0,0,0,0,0,0,0,0,0,0,0
"6728","C43H62O13N0S0",785.411766,13,1.44186046512,0.302325581395,0,43,62,0,13,0,0,0.178082191780822,-0.837209302325581,2,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6729","C43H62O14N0S0",801.40668,13,1.44186046512,0.325581395349,0,43,62,0,14,0,0,0.166666666666667,-0.790697674418604,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316267169309643,0,0,0,0,0,0,0,0,0,0,0,0,0
"6730","C43H62O17N0S0",849.391424,13,1.44186046512,0.395348837209,0,43,62,0,17,0,0,0.130434782608696,-0.651162790697675,2,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6731","C43H62O18N0S0",865.386339,13,1.44186046512,0.418604651163,0,43,62,0,18,0,0,0.117647058823529,-0.604651162790698,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6732","C43H62O19N0S0",881.381253,13,1.44186046512,0.441860465116,0,43,62,0,19,0,0,0.104477611940299,-0.558139534883721,3,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6733","C43H63O10N1S0",752.437921,13,1.46511627907,0.232558139535,0.0232558139534884,43,63,1,10,0,0.0625,0.189189189189189,-0.930232558139535,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611974572324238,0,0,0,0,0,0,0,0,0,0,0,0,0
"6734","C43H64O12N0S0",771.432501,12,1.48837209302,0.279069767442,0,43,64,0,12,0,0,0.162162162162162,-0.930232558139535,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0.356547865653665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6735","C43H64O16N0S0",835.412159,12,1.48837209302,0.372093023256,0,43,64,0,16,0,0,0.114285714285714,-0.744186046511628,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6736","C43H64O8N0S0",707.452842,12,1.48837209302,0.186046511628,0,43,64,0,8,0,0.114285714285714,0.205128205128205,-1.11627906976744,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6737","C43H65O10N1S0",754.453571,12,1.51162790698,0.232558139535,0.0232558139534884,43,65,1,10,0,0.03125,0.162162162162162,-0.976744186046512,1,"Peptide_like","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6738","C43H65O12N1S0",786.4434,12,1.51162790698,0.279069767442,0.0232558139534884,43,65,1,12,0,0,0.138888888888889,-0.883720930232558,1,"Peptide_like","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6739","C43H65O9N1S0",738.458656,12,1.51162790698,0.209302325581,0.0232558139534884,43,65,1,9,0,0.0606060606060606,0.173333333333333,-1.02325581395349,1,"Peptide_like","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393269897979829,0,0,0,0,0,0,0,0,0,0,0,0,0
"6740","C43H66O12N0S1",805.420222,11,1.53488372093,0.279069767442,0,43,66,0,12,1,0,0.111111111111111,-0.930232558139535,1,"Aliphatic_LowOC","CHOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6741","C43H66O9N0S0",725.463407,11,1.53488372093,0.209302325581,0,43,66,0,9,0,0.0588235294117647,0.168831168831169,-1.11627906976744,1,"Aliphatic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6742","C43H68O12N2S0",803.469949,11,1.58139534884,0.279069767442,0.0465116279069767,43,68,2,12,0,0,0.0857142857142857,-0.883720930232558,1,"Peptide_like","CHON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6743","C44H46O10N0S0",733.301821,22,1.04545454545,0.227272727273,0,44,46,0,10,0,0.352941176470588,0.435897435897436,-0.590909090909091,1,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6744","C44H52O19N0S0",883.303003,19,1.18181818182,0.431818181818,0,44,52,0,19,0,0,0.27536231884058,-0.318181818181818,6,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6745","C44H52O20N0S0",899.297918,19,1.18181818182,0.454545454545,0,44,52,0,20,0,0,0.264705882352941,-0.272727272727272,6,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6746","C44H54O17N0S0",853.328824,18,1.22727272727,0.386363636364,0,44,54,0,17,0,0.037037037037037,0.267605633802817,-0.454545454545454,5,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6747","C44H54O18N0S0",869.323738,18,1.22727272727,0.409090909091,0,44,54,0,18,0,0,0.257142857142857,-0.409090909090909,11,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0.333509668207763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6748","C44H54O19N0S0",885.318653,18,1.22727272727,0.431818181818,0,44,54,0,19,0,0,0.246376811594203,-0.363636363636363,20,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0.366702310781016,0,0.307101169545252,0,0,0,0,0.426994396113969,0,0.317386142350027,0,0,0,0,0,0.313032594297328,0,0,0.398403293202134,0,0,0.346742507940693,0,0,0,0,0,0,0,0,0,0,0.365945787371233,0.339431781307746,0,0,0,0,0
"6749","C44H54O20N0S0",901.313568,18,1.22727272727,0.454545454545,0,44,54,0,20,0,0,0.235294117647059,-0.318181818181818,11,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",0,0,0,0,0,0,0,0,0,0.382626036931053,0,0,0,0,0,0,0,0,0,0,0,0.316140000178514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
