"","Epi0","Epi4","Epi7","Epi16","Epi21","Epi31","Epi92","Epi183","Meso0","Meso4","Meso7","Meso16","Meso21","Meso31","Meso92","Meso183","Bathy0","Bathy4","Bathy7","Bathy16","Bathy21","Bathy31","Bathy92","Bathy183"
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_AEGEAN.169_marine_group.10",5.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.87",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Loktanella.6",0,0,0,0,0,0,0,0,0,0,0,0,0,5.185185185,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.28",0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.43",0,0,0,0,6.5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.44",0,0,0,0,0,0,0,5.5,3.5,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Coxiella.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Hyphomonadaceae_Hyphomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.92",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_OM190_NA_NA_NA.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.22",0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.95",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_OM27_clade.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Chloroflexi_SAR202_clade_NA_NA_NA.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142857143,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.97",0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.46",0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_OM190_NA_NA_NA.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05263158,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_Planctomycetacia_Planctomycetales_Planctomycetaceae_Rhodopirellula",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.48",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.101",0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.102",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Fluviicola.8",0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.49",0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.103",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.50",0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_Halioglobus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.104",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.54",0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.106",3,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.55",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.53",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.56",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_OM27_clade.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.29",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.23",0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.110",0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.111",0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.112",0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.113",0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.114",0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
"Bacteria_Actinobacteria_Acidimicrobiia_Acidimicrobiales_Sva0996_marine_group_NA.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666665,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.119",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"Bacteria_Chloroflexi_SAR202_clade_NA_NA_NA.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285715,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_Candidatus_Pelagibacter.30",0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.125",0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Chloroflexi_SAR202_clade_NA_NA_NA.12",0,0,0,0,0,0,0,0,5.357142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.127",0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_2_NA.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.59",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.57",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.61",0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.62",0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.58",0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Acidobacteria_Acidobacteria_Acidobacteriales_Acidobacteriaceae_.Subgroup_1._Granulicella",0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.136",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.137",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.138",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.64",0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Surface_1_NA.65",0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.149",0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria_Acidobacteria_Acidobacteria_Subgroup_6_NA_NA.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_NA_NA.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Deep_1_NA.153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0
"Bacteria_Planctomycetes_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_SM1A02.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopumilus",2272.5,2814,789.5,137.5,174.5,91,93,429.5,4936.5,7498,10824,2994,7159.5,1808,75,2060.5,4279,5964.5,3872.5,3700,6030,712,651.5,2309
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopumilus.1",1164,1996.5,552,106,110,72,339.5,2696.5,775.5,1429.5,2248.5,430,1867.5,281,0,1791,675,1206.5,978.5,594.5,1364,93,62,1762.5
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_NA",23.636363635,15.90909091,0,0,0,0,3.6363636365,0,613.63636365,1017.72727295,1060.0000001,305.90909095,686.36363645,372.2727273,66.36363636,237.72727272,1145.45454525,1470.909091,919.09090885,1180.0000001,1678.6363635,331.81818185,375.4545455,598.6363636
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopelagicus",133,161.5,49,0,7.5,18,7,0,675,984.5,1230.5,475.5,1016,429,62,383,743.5,835.5,586,520,826.5,112,99.5,265
"Archaea_Euryarchaeota_Thermoplasmata_Marine_Group_II_NA_NA",1654,5222.5,2769.5,4,0,0,0,0,39,39,29,0,0,0,0,0,18.5,27.5,12.5,0,0,0,0,0
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_NA.1",0,0,0,0,0,0,0,0,134.999999985,236.818181815,272.72727275,72.727272725,190.000000015,90,8.181818182,30.90909091,358.18181815,582.27272725,317.27272725,344.99999998,653.63636365,59.545454545,62.272727275,131.36363634
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopelagicus.1",161,159,90,22.5,37.5,12,13.5,17.5,271.5,405.5,630,176.5,433,214,0,42,180,273.5,182.5,164.5,357.5,0,13.5,22.5
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_NA.2",0,8.636363635,0,0,0,0,0,0,100.45454545,224.0909091,206.36363635,69.09090909,133.636363625,78.18181818,43.63636364,89.99999998,246.36363635,348.6363636,238.6363636,228.63636366,322.27272725,107.727272745,75.45454543,76.8181818
"Archaea_Euryarchaeota_Thermoplasmata_Marine_Group_II_NA_NA.1",0,0,0,0,0,0,0,0,618.5,345,93.5,16,3,0,0,0,410,337.5,221.5,16.5,50.5,7,0,0
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_NA.3",0,0,0,0,0,0,0,0,88.1818182,155,149.54545455,0,87.27272725,0,0,36.81818182,270.9090909,341.8181818,221.81818185,292.27272725,377.72727275,53.63636365,110.9090909,189.545454535
"Archaea_Euryarchaeota_Thermoplasmata_Marine_Group_II_NA_NA.2",1094,1611,695.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_NA.4",3.6363636365,3.181818182,0,0,0,0,0,0,120.000000025,154.54545455,185.9090909,43.181818185,126.81818184,63.18181818,20,47.72727273,151.8181818,231.36363635,191.36363635,144.54545455,265.90909095,44.09090909,50,71.818181825
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_NA.5",0,0,0,0,0,0,0,0,92.272727255,139.54545456,136.36363635,27.727272725,98.181818165,56.363636365,0,24.545454545,213.18181815,241.36363635,187.27272725,211.81818183,253.63636365,31.363636365,70.90909091,104.090909075
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopelagicus.2",0,0,0,0,0,0,0,0,88,188.5,196.5,68.5,156.5,71,0,0,107.5,231,138.5,169,320.5,39,32.5,46.5
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopumilus.2",57,126,0,0,0,0,0,0,124.5,200,295,121.5,174.5,46.5,0,0,118,171.5,103,84,170,7.5,0,87
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopelagicus.3",86.5,74.5,15.5,23.5,9,0,0,0,105,209,258,86,190.5,52.5,0,0,123,157,132.5,86.5,181,18.5,0,12.5
"Archaea_Euryarchaeota_Thermoplasmata_Marine_Group_II_NA_NA.3",8.5,0,0,0,0,0,0,0,561.5,68.5,0,0,0,0,0,0,236,9.5,0,0,0,0,0,0
"Archaea_Thaumarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopelagicus.4",57.5,38.5,16,8.5,0,8,0,0,93.5,165,279,52.5,154.5,37,5,9,99.5,156,132.5,114.5,131.5,34,20.5,57.5
