EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  18HU20160430, AR07W,85,1,433357,13,2,20160509,720,56.957,-52.2368,3439,1531.2,3.2837,34.8504,2,34.8515,2,280.7,2,297.8,2,8.5,6,14.97,6,0.07,6,1.04,6,0.5,6,2.442,2,2.597,2,2164.9,2,2296.1,2,7.719,2,25
  18HU20160430, AR07W,85,1,433358,14,2,20160509,724,56.957,-52.2368,3439,1290.8,3.2626,34.8483,2,34.8517,2,282.7,2,299.6,2,8.35,6,14.71,6,0.06,6,1.03,6,0.45,6,2.458,2,2.595,2,2163.3,2,2301.1,2,7.721,2,25
  18HU20160430, AR07W,85,1,433359,15,2,20160509,728,56.957,-52.2368,3439,1069,3.2505,34.8479,2,34.8501,6,284.5,2,300.1,2,8.35,6,14.67,6,0.07,6,1.03,6,0.57,6,2.519,2,2.567,2,2163.3,2,2296.7,2,7.718,2,25
  18HU20160430, AR07W,85,1,433360,16,2,20160509,731,56.957,-52.2368,3439,869.1,3.2288,34.8459,2,34.8483,2,284.7,2,300.7,2,8.3,6,15,6,0.08,6,1.03,6,0.45,6,2.465,2,2.597,2,2162.2,2,2298.8,2,7.722,2,25
  18HU20160430, AR07W,85,1,433361,17,2,20160509,734,56.957,-52.2368,3439,682.4,3.2122,34.8437,2,34.8461,2,285.4,2,299.9,6,8.28,6,14.81,6,0.06,6,1.03,6,0.43,6,2.512,2,2.759,2,2162.8,2,2300.5,2,7.718,2,25
  18HU20160430, AR07W,85,1,433362,18,2,20160509,736,56.957,-52.2368,3439,510.8,3.2015,34.8413,2,34.8437,2,286,2,300.5,2,8.34,6,14.82,6,0.07,6,1.04,6,0.35,6,2.529,2,2.65,2,2164.8,2,2295.7,2,7.715,2,25
  18HU20160430, AR07W,85,1,433363,19,2,20160509,739,56.957,-52.2368,3439,360.5,3.2051,34.8395,2,34.8421,2,286.2,2,301,2,8.33,6,14.79,6,0.09,6,1.03,6,0.47,6,2.513,2,2.708,2,2164,2,2300,2,7.701,3,25
  18HU20160430, AR07W,85,1,433364,20,2,20160509,741,56.957,-52.2368,3439,219.9,3.1922,34.8304,2,34.8341,2,289.7,2,303.7,2,8.2,6,14.71,6,0.09,6,1.02,6,0.41,6,2.517,2,2.63,2,2165.4,2,2297.8,2,7.721,2,25
  18HU20160430, AR07W,85,1,433365,21,2,20160509,743,56.957,-52.2368,3439,100.3,3.196,34.8188,2,34.8217,2,294.6,2,308.8,2,8.18,6,14.55,6,0.15,6,1.01,6,0.46,6,2.58,2,2.995,2,2162.7,2,2300.2,2,7.722,2,25
  18HU20160430, AR07W,85,1,433366,22,2,20160509,744,56.957,-52.2368,3439,49.5,3.3621,34.7808,2,-999,9,305.5,2,320,2,7.93,6,13.3,6,0.12,6,0.93,6,0.56,6,2.66,2,3.059,2,2155.2,2,2295,2,7.739,2,25
  18HU20160430, AR07W,85,1,433367,23,2,20160509,745,56.957,-52.2368,3439,26.4,3.7399,34.7174,2,-999,9,312.4,2,328,2,7.7,6,12.14,6,0.12,6,0.9,6,0.43,6,2.678,2,3.178,2,2150.6,2,2291.1,2,7.754,2,25
  18HU20160430, AR07W,85,1,433368,24,2,20160509,746,56.957,-52.2368,3439,2.7,3.7416,34.7139,2,-999,9,315.1,2,330.6,2,7.69,6,11.7,6,0.12,6,0.88,6,0.69,6,2.731,2,3.094,2,2143.7,2,2290.3,2,7.769,2,25
  18HU20160430, AR07W,87,1,433369,1,2,20160509,1159,57.1708,-52.0073,3440,997.9,3.2436,34.8481,2,-999,9,285.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433370,2,2,20160509,1207,57.1708,-52.0073,3440,502.9,3.1935,34.8433,2,-999,9,286.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433371,3,2,20160509,1212,57.1708,-52.0073,3440,192.9,3.2113,34.832,2,-999,9,288.2,2,-999,9,8.16,6,14.34,6,0.05,6,1.02,6,0.27,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433372,4,2,20160509,1213,57.1708,-52.0073,3440,146.6,3.2123,34.8283,2,-999,9,290.1,2,-999,9,8.14,6,14.48,6,0.11,6,1.01,6,0.61,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433373,5,2,20160509,1214,57.1708,-52.0073,3440,98.3,3.3483,34.8295,2,-999,9,291.6,2,-999,9,7.88,6,13.07,3,0.1,6,0.93,4,0.48,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433374,6,2,20160509,1215,57.1708,-52.0073,3440,79.8,3.4169,34.8188,2,-999,9,299.6,2,-999,9,7.87,6,13.44,6,0.1,6,0.96,6,0.45,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433375,7,2,20160509,1216,57.1708,-52.0073,3440,59,3.6225,34.8012,2,-999,9,305.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433376,8,2,20160509,1216,57.1708,-52.0073,3440,59.1,3.6313,34.7994,2,-999,9,306.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433377,9,2,20160509,1216,57.1708,-52.0073,3440,59.8,3.6263,34.801,2,-999,9,306.2,2,-999,9,7.86,6,12.85,6,0.11,6,0.92,6,0.58,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433378,10,2,20160509,1216,57.1708,-52.0073,3440,48.4,3.6759,34.7923,2,-999,9,306.7,2,-999,9,7.91,6,12.7,6,0.11,6,0.92,6,0.64,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433379,11,2,20160509,1217,57.1708,-52.0073,3440,41,3.7168,34.7856,2,-999,9,309.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433380,12,2,20160509,1217,57.1708,-52.0073,3440,41,3.7191,34.7844,2,-999,9,308.3,2,-999,9,7.79,6,12.55,6,0.11,6,0.92,6,0.5,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433381,13,2,20160509,1217,57.1708,-52.0073,3440,30,3.756,34.7577,2,-999,9,309.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433382,14,2,20160509,1217,57.1708,-52.0073,3440,31.6,3.7599,34.7534,2,-999,9,309.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433383,15,2,20160509,1217,57.1708,-52.0073,3440,31.6,3.7586,34.7538,2,-999,9,309.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433384,16,2,20160509,1217,57.1708,-52.0073,3440,30.1,3.758,34.7531,2,-999,9,310.2,2,-999,9,7.75,6,12.39,6,0.11,6,0.9,6,0.52,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433385,17,2,20160509,1218,57.1708,-52.0073,3440,18.7,3.7555,34.7551,2,-999,9,310,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433386,18,2,20160509,1218,57.1708,-52.0073,3440,21,3.7555,34.7561,2,-999,9,309.4,2,-999,9,7.76,6,12.41,6,0.12,6,0.9,6,0.68,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433387,19,2,20160509,1219,57.1708,-52.0073,3440,11.7,3.76,34.7548,2,-999,9,310.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433388,20,2,20160509,1219,57.1708,-52.0073,3440,11.2,3.7599,34.7548,2,-999,9,309.9,2,-999,9,7.8,6,12.44,6,0.12,6,0.91,6,0.49,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433389,21,2,20160509,1219,57.1708,-52.0073,3440,4.9,3.7637,34.7553,2,-999,9,310.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433390,22,2,20160509,1219,57.1708,-52.0073,3440,4.8,3.7657,34.7551,2,-999,9,311,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433391,23,2,20160509,1219,57.1708,-52.0073,3440,4.6,3.765,34.7552,2,-999,9,311.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,87,1,433392,24,2,20160509,1219,57.1708,-52.0073,3440,4,3.7669,34.7556,2,-999,9,311,2,-999,9,7.79,6,12.39,6,0.11,6,0.92,6,0.72,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,91,1,433393,1,2,20160510,338,58.8538,-50.1753,3430,1699.7,3.2948,34.8538,2,-999,9,279.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,91,1,433394,2,2,20160510,357,58.8538,-50.1753,3430,806.3,3.3377,34.8552,2,-999,9,281.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,94,1,433395,1,2,20160510,712,59.0667,-49.9532,3397,3508.8,1.6061,34.9034,2,34.9072,2,279.1,2,-999,9,9.15,6,14.42,6,0.02,6,0.94,6,0.54,6,2.145,2,2.033,2,2170.2,2,2304.5,2,7.706,2,25
  18HU20160430, AR07W,94,1,433396,2,2,20160510,714,59.0667,-49.9532,3397,3451,1.6877,34.9032,2,34.9068,2,278.4,2,298.4,2,9.02,6,13.96,6,0.02,6,0.95,6,0.4,6,2.116,2,1.962,2,2168.9,2,2237.7,4,7.712,2,25
  18HU20160430, AR07W,94,1,433397,3,2,20160510,716,59.0667,-49.9532,3397,3371.1,1.9406,34.9033,2,34.9051,2,275.8,2,294.6,2,9.5,6,14,6,0.02,6,0.96,6,0.45,6,2.024,2,1.831,2,2168.6,2,2305.4,2,7.716,2,25
  18HU20160430, AR07W,94,1,433398,4,2,20160510,717,59.0667,-49.9532,3397,3271.7,2.1615,34.9037,2,34.9057,2,272.1,2,290.7,2,10.86,6,14.44,6,0.01,6,0.99,6,0.41,6,1.888,2,1.521,2,2166.8,2,2306.2,2,7.72,2,25
  18HU20160430, AR07W,94,1,433399,5,2,20160510,719,59.0667,-49.9532,3397,3152,2.3831,34.9085,2,34.912,2,267.2,2,286.1,2,12.1,6,14.99,6,0.02,6,1.03,6,0.54,6,1.734,2,1.335,2,2166.7,2,2309.2,2,7.723,2,25
  18HU20160430, AR07W,94,1,433400,6,2,20160510,722,59.0667,-49.9532,3397,3021.1,2.6172,34.9156,2,34.9191,2,265.4,2,283.5,2,11.98,6,15.05,6,0.03,6,1.03,6,0.54,6,1.672,2,1.234,2,2165.4,2,2306.1,2,7.719,2,25
  18HU20160430, AR07W,94,1,433401,7,2,20160510,724,59.0667,-49.9532,3397,2863,2.8224,34.9222,2,34.9242,6,262.5,2,280.2,2,12.04,6,15.54,6,0.03,6,1.05,6,0.5,6,1.592,2,1.181,2,2166.1,2,2301.8,2,7.728,2,25
  18HU20160430, AR07W,94,1,433402,8,2,20160510,728,59.0667,-49.9532,3397,2663.3,3.0058,34.9218,2,34.9238,2,262.2,2,279.8,2,11.21,6,15.44,6,0.02,6,1.05,6,0.51,6,1.638,2,1.192,2,2165.3,2,2309.3,2,7.728,2,25
  18HU20160430, AR07W,94,1,433403,9,2,20160510,731,59.0667,-49.9532,3397,2438.9,3.2086,34.9221,2,34.9233,2,260.9,2,278.4,2,10.96,6,15.66,6,0.04,6,1.05,6,0.56,6,1.655,2,1.167,2,2166.2,2,2304.5,2,7.725,2,25
  18HU20160430, AR07W,94,1,433404,10,2,20160510,735,59.0667,-49.9532,3397,2209.1,3.429,34.9254,2,34.9279,2,260.9,2,277.2,2,10.53,6,15.81,6,0.05,6,1.07,6,0.6,6,1.75,2,1.419,2,2165.3,2,2307.6,2,7.721,2,25
  18HU20160430, AR07W,94,1,433405,11,2,20160510,738,59.0667,-49.9532,3397,1974.7,3.6067,34.9193,2,34.9198,2,261.8,2,277.9,2,10,6,15.97,6,0.04,6,1.1,6,0.61,6,1.904,2,1.565,2,2164.8,2,2302.8,2,7.721,2,25
  18HU20160430, AR07W,94,1,433406,12,2,20160510,742,59.0667,-49.9532,3397,1727.8,3.2732,34.8495,2,34.8508,2,280.3,2,298.2,2,8.42,6,15.24,6,0.05,6,1.03,6,0.56,6,2.35,2,2.414,2,2163.9,2,2301.6,2,7.701,3,25
  18HU20160430, AR07W,94,1,433407,13,2,20160510,745,59.0667,-49.9532,3397,1500.8,3.2818,34.8513,2,34.8536,2,280.4,2,297.9,2,8.4,6,15.29,6,0.05,6,1.03,6,0.66,6,2.36,2,2.318,2,2164.8,2,2301.3,2,7.717,2,25
  18HU20160430, AR07W,94,1,433408,14,2,20160510,749,59.0667,-49.9532,3397,1281.3,3.2711,34.8491,2,34.8516,6,281.8,2,298.7,2,8.32,6,15.16,6,0.05,6,1.04,6,0.67,6,2.38,2,2.443,2,2168.2,2,2294.7,2,7.714,2,25
  18HU20160430, AR07W,94,1,433409,15,2,20160510,752,59.0667,-49.9532,3397,1071.8,3.2763,34.849,2,34.8511,2,282.2,2,298.6,2,8.25,6,15.21,6,0.05,6,1.03,6,0.66,6,2.385,2,2.451,2,2164.1,2,2297.5,2,7.711,2,25
  18HU20160430, AR07W,94,1,433410,16,2,20160510,755,59.0667,-49.9532,3397,872.3,3.2965,34.8495,2,34.8519,2,282,2,297.6,2,8.19,6,15.23,6,0.06,6,1.04,6,0.62,6,2.39,2,2.441,2,2165,2,2294.1,2,7.713,2,25
  18HU20160430, AR07W,94,1,433411,17,2,20160510,759,59.0667,-49.9532,3397,681.8,3.3476,34.8514,2,34.8299,2,282,2,298,6,8.15,6,14.99,6,0.05,6,1.02,6,0.47,6,2.392,2,2.527,2,2163.8,2,2300.8,2,7.717,2,25
  18HU20160430, AR07W,94,1,433412,18,2,20160510,801,59.0667,-49.9532,3397,511.7,3.5078,34.8673,2,34.8699,2,281.5,2,296.1,2,8.16,6,14.95,6,0.04,6,1.02,6,0.53,6,2.364,2,2.449,2,2164.4,2,2303.6,2,7.718,2,25
  18HU20160430, AR07W,94,1,433413,19,2,20160510,804,59.0667,-49.9532,3397,362.3,3.6105,34.871,2,34.8739,2,282.1,2,297.1,2,7.35,3,12.05,4,0.13,6,0.9,4,1.09,6,2.352,2,2.591,2,2163.1,2,2300.3,2,7.724,2,25
  18HU20160430, AR07W,94,1,433414,20,2,20160510,806,59.0667,-49.9532,3397,221.2,4.0296,34.9067,2,34.9099,2,283.5,2,298.5,2,7.54,6,14.3,6,0.06,6,0.99,6,0.45,6,2.354,2,2.621,2,2162.1,2,2304.3,2,7.726,2,25
  18HU20160430, AR07W,94,1,433415,21,2,20160510,808,59.0667,-49.9532,3397,98.8,3.6547,34.7578,2,34.7613,2,306,2,321.6,2,6.77,6,11.42,6,0.14,6,0.85,6,1.03,6,2.552,2,2.999,2,2149.9,2,2294.4,2,7.75,2,25
  18HU20160430, AR07W,94,1,433416,22,2,20160510,810,59.0667,-49.9532,3397,51.1,3.6487,34.7519,2,-999,9,307.1,2,322.4,2,6.73,6,11.38,6,0.15,6,0.84,6,1.1,6,2.523,2,2.994,2,2146.9,2,2293.2,2,7.757,2,25
  18HU20160430, AR07W,94,1,433417,23,2,20160510,810,59.0667,-49.9532,3397,27.2,3.6477,34.7502,2,-999,9,306.9,2,322.3,2,6.76,6,11.41,6,0.15,6,0.85,6,1.13,6,2.553,2,3.168,2,2146.4,2,2299.1,2,7.76,2,25
  18HU20160430, AR07W,94,1,433418,24,2,20160510,811,59.0667,-49.9532,3397,1.9,3.6505,34.7493,2,-999,9,308,2,322.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.604,2,3.111,2,2145.2,2,2297.4,2,7.759,2,25
  18HU20160430, AR07W,99,1,433419,1,2,20160510,1250,59.276,-49.7105,3360,999,3.4008,34.8624,2,-999,9,280,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433420,2,2,20160510,1257,59.276,-49.7105,3360,500.4,3.502,34.8651,2,-999,9,283,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433421,3,2,20160510,1301,59.276,-49.7105,3360,200.8,3.9156,34.8884,2,-999,9,284.7,2,-999,9,7.52,6,14.65,6,0.08,6,0.99,6,0.65,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433422,4,2,20160510,1302,59.276,-49.7105,3360,147.9,3.914,34.8733,2,-999,9,285.2,2,-999,9,7.38,6,14.47,6,0.11,6,0.98,6,0.47,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433423,5,2,20160510,1303,59.276,-49.7105,3360,99,3.7186,34.7832,2,-999,9,303.4,2,-999,9,6.95,6,11.77,6,0.14,6,0.87,6,0.97,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433424,6,2,20160510,1304,59.276,-49.7105,3360,80.3,3.705,34.777,2,-999,9,303.9,2,-999,9,6.97,6,11.51,6,0.14,6,0.87,6,1,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433425,7,2,20160510,1304,59.276,-49.7105,3360,60.4,3.6939,34.7732,2,-999,9,306,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433426,8,2,20160510,1304,59.276,-49.7105,3360,60.3,3.6926,34.7729,2,-999,9,305.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433427,9,2,20160510,1304,59.276,-49.7105,3360,60.6,3.6911,34.7722,2,-999,9,306,2,-999,9,6.95,6,11.28,6,0.14,6,0.86,6,1.06,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433428,10,2,20160510,1305,59.276,-49.7105,3360,49.4,3.6874,34.7712,2,-999,9,306.2,2,-999,9,6.92,6,11.27,6,0.14,6,0.86,6,1.03,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433429,11,2,20160510,1305,59.276,-49.7105,3360,40.1,3.6859,34.77,2,-999,9,307.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433430,12,2,20160510,1305,59.276,-49.7105,3360,39.3,3.6863,34.77,2,-999,9,306.3,2,-999,9,6.9,6,11.2,6,0.15,6,0.86,6,1.06,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433431,13,2,20160510,1306,59.276,-49.7105,3360,30.6,3.6861,34.7699,2,-999,9,307.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433432,14,2,20160510,1306,59.276,-49.7105,3360,30.8,3.6857,34.7697,2,-999,9,307.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433433,15,2,20160510,1306,59.276,-49.7105,3360,30.6,3.6858,34.7697,2,-999,9,307.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433434,16,2,20160510,1306,59.276,-49.7105,3360,31.2,3.6863,34.7698,2,-999,9,306.8,2,-999,9,6.86,6,10.98,6,0.12,6,0.87,6,0.87,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433435,17,2,20160510,1307,59.276,-49.7105,3360,19.7,3.6838,34.7692,2,-999,9,306.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433436,18,2,20160510,1307,59.276,-49.7105,3360,20.1,3.684,34.7692,2,-999,9,306.6,2,-999,9,6.98,6,11.63,6,0.13,6,0.85,6,0.9,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433437,19,2,20160510,1307,59.276,-49.7105,3360,9.4,3.687,34.7682,2,-999,9,307.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433438,20,2,20160510,1307,59.276,-49.7105,3360,9,3.687,34.7685,2,-999,9,308.2,2,-999,9,6.95,6,11.39,6,0.12,6,0.85,6,1,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433439,21,2,20160510,1308,59.276,-49.7105,3360,3.9,3.6893,34.7685,2,-999,9,308.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433440,22,2,20160510,1308,59.276,-49.7105,3360,4,3.6891,34.7681,2,-999,9,308.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433441,23,2,20160510,1308,59.276,-49.7105,3360,3.9,3.6894,34.7687,2,-999,9,308.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,99,1,433442,24,2,20160510,1308,59.276,-49.7105,3360,4.6,3.6916,34.7683,2,-999,9,308.3,2,-999,9,7.03,6,11.48,6,0.14,6,0.86,6,0.99,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,106,1,433443,1,2,20160510,1741,59.481,-49.4853,3500,3443.5,1.6438,34.9032,2,34.9033,2,279.1,2,299.8,2,9.34,6,13.03,6,0.03,6,0.94,6,0.72,6,2.085,2,1.849,2,2167.6,2,2303.3,2,7.712,2,25
  18HU20160430, AR07W,106,1,433444,2,2,20160510,1742,59.481,-49.4853,3500,3378,1.6938,34.9021,2,34.9024,2,278.5,2,297.6,2,9.44,6,13.13,6,0.04,6,0.94,6,0.44,6,2.103,2,1.845,2,2168.9,2,2303.5,2,7.706,2,25
  18HU20160430, AR07W,106,1,433445,3,2,20160510,1744,59.481,-49.4853,3500,3301.8,1.8433,34.9013,2,34.9011,2,277.3,2,296,2,9.57,6,13.25,6,0.03,6,0.95,6,0.37,6,2.037,2,1.807,2,2166.6,2,2300.2,2,7.718,2,25
  18HU20160430, AR07W,106,1,433446,4,2,20160510,1746,59.481,-49.4853,3500,3197,2.0952,34.9047,2,34.9056,2,273.4,2,292,2,10.26,6,13.76,6,0.04,6,0.97,6,0.4,6,1.998,2,1.662,2,2167.3,2,2303.4,2,7.717,2,25
  18HU20160430, AR07W,106,1,433447,5,2,20160510,1748,59.481,-49.4853,3500,3079.7,2.2983,34.9075,2,34.9223,2,269.6,2,279.1,2,11.44,6,15.19,3,0.04,6,1.06,3,0.49,6,1.625,2,1.099,2,2164.9,2,2301.4,2,7.728,2,25
  18HU20160430, AR07W,106,1,433448,6,2,20160510,1750,59.481,-49.4853,3500,2949.1,2.5101,34.9133,2,34.9155,2,266.5,2,284,6,12.16,6,14.74,6,0.03,6,1.01,6,0.45,6,1.666,2,1.291,2,2166.9,2,2307.9,2,7.728,2,25
  18HU20160430, AR07W,106,1,433449,7,2,20160510,1753,59.481,-49.4853,3500,2789.1,2.6888,34.9196,2,34.9201,2,264.6,2,282,2,11.86,6,14.84,6,0.02,6,1.03,6,0.46,6,1.625,2,1.178,2,2167.2,2,2304.6,2,7.726,2,25
  18HU20160430, AR07W,106,1,433450,8,2,20160510,1755,59.481,-49.4853,3500,2608.7,2.8473,34.9209,2,34.9205,2,265,2,281.6,2,11.21,6,15.1,6,0.03,6,1.03,6,0.81,6,1.687,2,1.262,2,2165.9,2,2308.5,2,7.725,2,25
  18HU20160430, AR07W,106,1,433451,9,2,20160510,1757,59.481,-49.4853,3500,2610.6,2.8494,34.9207,2,34.9216,2,264.5,2,281.9,2,11.17,6,14.91,6,0.03,6,1.03,6,0.5,6,1.715,2,1.186,2,2166.5,2,2303.4,2,7.711,3,25
  18HU20160430, AR07W,106,1,433452,10,2,20160510,1805,59.481,-49.4853,3500,2350.2,3.0513,34.9222,2,34.9238,2,262.1,2,-999,9,11.26,6,15.34,6,0.01,6,1.05,6,0.4,6,1.625,2,1.082,2,2166.4,2,2304.5,2,7.726,2,25
  18HU20160430, AR07W,106,1,433453,11,2,20160510,1810,59.481,-49.4853,3500,2050.5,3.3174,34.9246,2,34.9259,2,260.8,2,277.5,2,10.58,6,15.24,6,0.02,6,1.06,6,0.46,6,1.744,2,1.166,2,2166,2,2302.3,2,7.73,2,25
  18HU20160430, AR07W,106,1,433454,12,2,20160510,1814,59.481,-49.4853,3500,1780.7,3.5312,34.9263,2,34.9267,2,260.2,2,276.4,2,10.21,6,15.56,6,0.01,6,1.07,6,0.4,6,1.814,2,1.18,2,2167.1,2,2301,2,7.726,2,25
  18HU20160430, AR07W,106,1,433455,13,2,20160510,1818,59.481,-49.4853,3500,1497.6,3.4716,34.8876,2,34.8876,2,271.9,2,288.8,2,9.05,6,15.45,6,0.02,6,1.05,6,0.34,6,2.182,2,1.984,2,2167,2,2298.9,2,7.722,2,25
